"","ref","company_manufacturer","company_location","review_date","country_of_bean_origin","specific_bean_origin_or_bar_name","cocoa_percent","ingredients","most_memorable_characteristics","rating"
"2023",813,"Sacred","U.S.A.",2012,"Blend","Midnight, Central and S. America","83%","4- B,S*,C,V","grassy, strong bitter",2.75
"2024",813,"Sacred","U.S.A.",2012,"Blend","Twilight, Central and S. America","69%","4- B,S*,C,V","grassy, maple",3.25
"2025",288,"Salgado","Argentina",2008,"Brazil","Bahia Superior","70%","4- B,S,C,L","creamy, vanilla, rich",3.5
"2026",288,"Salgado","Argentina",2008,"Ecuador","Esmeraldas","70%","4- B,S,C,L","nutty, spicy, floral",3.5
"2027",288,"Salgado","Argentina",2008,"Venezuela","Carenero Superior","70%","4- B,S,C,L","nutty, basic cocoa",3.5
"2028",292,"Salgado","Argentina",2008,"Ecuador","Rio Arriba","70%","4- B,S,C,L","floral, spicey",3.5
"2029",2004,"San Jose","Ecuador",2017,"Ecuador","H. San Jose, Los Rios, L300817","70%","4- B,S,C,L","few grits, basic, gateway",3.25
"2030",32,"Santander (Compania Nacional)","Colombia",2006,"Colombia","Colombian Semi Dark","53%","5- B,S,C,V,L","too sweet, candy-like",2
"2031",32,"Santander (Compania Nacional)","Colombia",2006,"Colombia","Colombian","65%","5- B,S,C,V,L","sweet, cherry, marshmallow",3
"2032",32,"Santander (Compania Nacional)","Colombia",2006,"Colombia","Colombian Dark","70%","5- B,S,C,V,L","rustic, cherry, marshmallow",3.75
"2033",404,"Santander (Compania Nacional)","Colombia",2009,"Colombia","Colombian 2008","75%","3- B,S,L","roasty,rich cocoa,marshmallow",2.75
"2034",414,"Santander (Compania Nacional)","Colombia",2009,"Colombia","Colombian w/ nibs","70%","5- B,S,C,V,L","sweet, marshmallow",3
"2035",761,"Santome","France",2011,"Sao Tome","Sao Tome","70%","5- B,S,C,V,L","perfume, vanilla",2.75
"2036",15,"Scharffen Berger","U.S.A.",2006,"Blend","Extra Dark","82%","5- B,S,C,V,L","dry, bitter, poor aftertaste",2
"2037",40,"Scharffen Berger","U.S.A.",2006,"Blend","Kumasi Sambirano, Ghana & Madagascar","68%","5- B,S,C,V,L","fruity, smokey, burnt",2
"2038",56,"Scharffen Berger","U.S.A.",2006,"Jamaica","Jamaica a l'ancienne","70%","5- B,S,C,V,L","fresh nibs,chocolate base off",2
"2039",56,"Scharffen Berger","U.S.A.",2006,"Blend","Semisweet","62%","5- B,S,C,V,L","tobacco, sweet, dairy",3
"2040",15,"Scharffen Berger","U.S.A.",2006,"Blend","Bittersweet","70%","5- B,S,C,V,L","cherry, mild bitter",3.5
"2041",117,"Scharffen Berger","U.S.A.",2007,"Blend","Las Islas, Carribean(DR/Jam/Tri)","72%","5- B,S,C,V,L","strong smokey tobacco",3
"2042",135,"Scharffen Berger","U.S.A.",2007,"Blend","Nibby","62%","5- B,S,C,V,L","sweet, base cocoa",3
"2043",188,"Scharffen Berger","U.S.A.",2007,"Blend","Antilles (Trin/Gren/DR/Ven)","75%","5- B,S,C,V,L","smooth,complex,cocoa base",3
"2044",135,"Scharffen Berger","U.S.A.",2007,"Venezuela","Cuyagua","75%","5- B,S,C,V,L","complex, strawberry, tart",3.75
"2045",227,"Scharffen Berger","U.S.A.",2008,"Blend","Finisterra, Ven., Trinidad, Mad.","72%","5- B,S,C,V,L","grassy, black pepper, smoke",3
"2046",336,"Scharffen Berger","U.S.A.",2009,"Brazil","Tome Acu","68%","5- B,S,C,V,L","smooth, tart, earthy",3.75
"2047",445,"Scharffen Berger","U.S.A.",2009,"Vietnam","Ben Tre","72%","5- B,S,C,V,L","creamy, grassy, banana, tart",3.75
"2048",336,"Scharffen Berger","U.S.A.",2009,"Ghana","Asante","65%","5- B,S,C,V,L","simple, delicate cocoa, long",4
"2049",464,"Scharffen Berger","U.S.A.",2010,"Grenada","Camahogne","68%","5- B,S,C,V,L","smooth, grassy, minty",3.5
"2050",464,"Scharffen Berger","U.S.A.",2010,"Madagascar","Amina","65%","5- B,S,C,V,L","clingy,subtle, tangy, citrus",3.75
"2051",781,"Scharffen Berger","U.S.A.",2011,"Papua New Guinea","Markham Valley","68%","5- B,S,C,V,L","cherry,wine,rich,smoke",3.75
"2052",959,"Scharffen Berger","U.S.A.",2012,"Peru","San Juan de Cheni","78%","4- B,S,C,L","banana, pear, spice, cheese",4
"2053",1658,"Seaforth","U.K.",2015,"Dominican Republic","Dominican Republic","70%","2- B,S","rustic, vegetal, earthy",2.75
"2054",1658,"Seaforth","U.K.",2015,"Grenada","Grenada","70%","2- B,S","off, sweet, orange, rubber",2.75
"2055",2104,"Seahorse","U.S.A.",2018,"Honduras","Wampusirpi","70%","2- B,S","dry, earthy, surface mark",2.75
"2056",2108,"Seahorse","U.S.A.",2018,"Dominican Republic","Zorzal","70%","2- B,S","earthy, mild fruit, sticky",3
"2057",2104,"Seahorse","U.S.A.",2018,"Tanzania","Kokoa Kamili","70%","2- B,S","sticky, cherry, cocoa",3.25
"2058",2446,"Seahorse","U.S.A.",2019,"Fiji","Matasawalevu","70%","2- B,S","sharp, raw, metallic",2.75
"2059",2446,"Seahorse","U.S.A.",2019,"Uganda","Semuliki Forest","70%","2- B,S","cocoa, roasty, sticky",3.5
"2060",2660,"Seahorse","U.S.A.",2021,"Trinidad","Gewan Gangaram","75%","2- B,S","sl roasty, woody, melon, spicy",3.25
"2061",2590,"Seahorse","U.S.A.",2021,"Peru","Ucayali","70%","2- B,S","orange, fig, cocoa",3.5
"2062",2594,"Seahorse","U.S.A.",2021,"Vietnam","Ben Tre","70%","2- B,S","blueberry & cocoa dominate",3.5
"2063",2660,"Seahorse","U.S.A.",2021,"India","Anamalai","70%","2- B,S","sticky, dark berry, roasty edge",3.5
"2064",2370,"Shane Chocolate Works","U.S.A.",2019,"Guatemala","Guatemala","70%","3- B,S,C","spicy, rich cocoa, sweet",3
"2065",2370,"Shane Chocolate Works","U.S.A.",2019,"Colombia","Colombia","70%","3- B,S,C","black pepper, astringent",3
"2066",2366,"Shane Chocolate Works","U.S.A.",2019,"Belize","Belize","70%","3- B,S,C","full cocoa flavor",3.5
"2067",1335,"Shark Mountain","U.S.A.",2014,"Ecuador","Ecuador","75%","2- B,S","coffee, nutty",3
"2068",1335,"Shark Mountain","U.S.A.",2014,"Belize","Belize, 2013","72%","2- B,S","fruity, blueberry",3.25
"2069",1466,"Shark Mountain","U.S.A.",2015,"Venezuela","Cuyagua","77%","2- B,S","smoked ham, tangy, berry",2.75
"2070",1450,"Shark Mountain","U.S.A.",2015,"Jamaica","Jamaica","72%","2- B,S","sticky, dried fruit, smoke",3.25
"2071",1450,"Shark Mountain","U.S.A.",2015,"Papua New Guinea","Papua New Guinea","73%","2- B,S","chewy, smoke, fruit, cocoa",3.5
"2072",1466,"Shark Mountain","U.S.A.",2015,"Dominican Republic","ROIG","74%","2- B,S","grapes, tangy, cocoa",3.5
"2073",713,"Shark's","U.S.A.",2011,"U.S.A.","Hawai'i Island, Hilo","73%","4- B,S,C,V","sticky, earthy, medicinal",2
"2074",721,"Shark's","U.S.A.",2011,"U.S.A.","Hawai'i Island, Hilo, w/ added cocoa butter","73%","4- B,S,C,V","perfume, floral, chemical",2.5
"2075",757,"Shattell","Peru",2011,"Peru","Porcelana","75%","3- B,S,C","strong spice, perfume, roasty",3.5
"2076",1884,"Shattell","Peru",2016,"Peru","Tingo Maria","70%","3- B,S,C","earthy, roasty, vegetal",3.25
"2077",1586,"Sibu","Costa Rica",2015,"Costa Rica","Oro","82%","3- B,S,C","gritty, fatty, coffee",3.25
"2078",1586,"Sibu","Costa Rica",2015,"Costa Rica","Oscuro","70%","3- B,S,C","gritty, bold, black pepper",3.5
"2079",911,"Sibu Sura","U.S.A.",2012,"Peru","Peru","70%",NA,"sandy, sweet, vanilla",2.5
"2080",717,"Silvio Bessone","Italy",2011,"Belize","Maya Belize","67%","4- B,S,C,Sa","fatty, cocoa, spicy",3
"2081",741,"Silvio Bessone","Italy",2011,"Colombia","Porcelana, Colombia, Amazonas","68%","4- B,S,C,Sa","fatty, salty, caramel",3
"2082",725,"Silvio Bessone","Italy",2011,"Sao Tome","Trintade, Sao Tome","65%","4- B,S,C,Sa","nutty, salty",3.25
"2083",729,"Silvio Bessone","Italy",2011,"Brazil","Bahia, Scavina","60%","4- B,S,C,Sa","fatty, sweet, salty",3.25
"2084",1339,"Sirene","Canada",2014,"Madagascar","Somia Plantation, 2012","67%","3- B,S,C","tart, sweet edge",3.75
"2085",1339,"Sirene","Canada",2014,"Madagascar","Somia Plantation, 2012","73%","3- B,S,C","intense fruity, mild sour",3.75
"2086",1343,"Sirene","Canada",2014,"Ecuador","Camino Verde P., Balao, Guayas","73%","3- B,S,C","intense, rich, burnt, licorice",3.75
"2087",1502,"Sirene","Canada",2015,"Madagascar","Somia Plantation, 2012","100%","1- B","creamy, tart, bitter",3
"2088",1506,"Sirene","Canada",2015,"Ecuador","Camino Verde P., Balao, Guayas, 2012","100%","1- B","floral, bourbon, bitter",3
"2089",1614,"Sirene","Canada",2015,"Guatemala","Lachua w/ cane sugar","73%","2- B,S","waxy, earthy, cocoa, roasty",3
"2090",1614,"Sirene","Canada",2015,"Guatemala","Lachua w/ maple sugar, batch 5","73%","2- B,S*","waxy, maple, flat",3.25
"2091",1650,"Sirene","Canada",2015,"Haiti","Pisa","73%","2- B,S","oily, medium roasted cocoa",3.25
"2092",1788,"Sirene","Canada",2016,"Bolivia","Wild Bolivia","73%","2- B,S","sticky, raisins, fudgey",3.5
"2093",1856,"Sirene","Canada",2016,"Tanzania","Kokoa Kamili Coop","73%","2- B,S","basic cocoa, gateway",3.5
"2094",1860,"Sirene","Canada",2016,"Ecuador","Esmeraldas, Salazar Farm","73%","2- B,S","rich cocoa, spicy",3.75
"2095",1996,"Sirene","Canada",2017,"Peru","Tingo Maria","73%","2- B,S","caramel, anise, dried fruit",3.75
"2096",2652,"Sirene","Canada",2021,"Mexico","Soconusco, Rayen Cacao Co-op","73%","3- B,S,C","bland, sour, lacks development",3
"2097",2652,"Sirene","Canada",2021,"India","Anamalai, Pollachi City","73%","3- B,S,C","butterscotch, slight burnt note",3.25
"2098",1454,"Sjolinds","U.S.A.",2015,"Ghana","Ghana","70%","4- B,S,C,V","sweet, vanilla, cocoa, mold",2.75
"2099",1462,"Sjolinds","U.S.A.",2015,"Nicaragua","Nicaragua, lot N510","72%","3- B,S,C","mild, nutty, vanilla, cocoa",3
"2100",1626,"Smooth Chocolator, The","Australia",2015,"Bolivia","Bolivia","72%","3- B,S,C","floral, intense, pungent",2.75
"2101",1666,"Smooth Chocolator, The","Australia",2015,"Peru","Maranon, batch 2","67%","3- B,S,C","light brown, grits, floral",3
"2102",1618,"Smooth Chocolator, The","Australia",2015,"Madagascar","Akesson's Estate","65%","3- B,S,C","few grits, sweet, orange",3.25
"2103",1622,"Smooth Chocolator, The","Australia",2015,"Madagascar","Akesson's Estate","70%","3- B,S,C","few grits, bold, dark berry",3.5
"2104",1662,"Smooth Chocolator, The","Australia",2015,"Papua New Guinea","Papua New Guinea, triple roast, batch 1","65%","3- B,S,C","smokey, tart, astringent",3.5
"2105",1622,"Smooth Chocolator, The","Australia",2015,"Tanzania","Kokoa Kamili","67%","3- B,S,C","bold cherry, rich cooa",3.75
"2106",1622,"Smooth Chocolator, The","Australia",2015,"Trinidad","San Juan Estate","70%","3- B,S,C","cigar, tobacco, grass, spice",3.75
"2107",1666,"Smooth Chocolator, The","Australia",2015,"Venezuela","Chuao, batch 3","70%","3- B,S,C","mild cacao and fruit notes",3.75
"2108",1622,"Smooth Chocolator, The","Australia",2015,"Ecuador","Camino Verde","72%","3- B,S,C","creamy, pistachio, floral",4
"2109",1864,"Smooth Chocolator, The","Australia",2016,"Vietnam","Tien Giang","70%","3- B,S,C","creamy, molasses, off note",3
"2110",1908,"Smooth Chocolator, The","Australia",2016,"Guatemala","Chimelb, Lanquin, Alta Verapaz, b-GUA001","70%","3- B,S,C","gummy, fatty, earthy",3.25
"2111",1740,"Smooth Chocolator, The","Australia",2016,"Venezuela","Guasare, La Sierra de Perija, batch gua001","70%","3- B,S,C","creamy, fruit, cocoa",3.75
"2112",1756,"Smooth Chocolator, The","Australia",2016,"Belize","Maya Mtn, Moho R., Toledo D.","70%","3- B,S,C","apple, mild cherry",3.75
"2113",1864,"Smooth Chocolator, The","Australia",2016,"Australia","Australia","67%","3- B,S,C","delicate, smooth, dairy",3.75
"2114",1740,"Smooth Chocolator, The","Australia",2016,"Ecuador","Porcelana, Sorotaima,Machiques,batch pcl001","70%","3- B,S,C","ligt color, creamy, peanut",4
"2115",1940,"Smooth Chocolator, The","Australia",2017,"Dominican Republic","Oko Caribe, DOR005","70%","3- B,S,C","cherry, rich choco",3.5
"2116",1952,"Smooth Chocolator, The","Australia",2017,"Haiti","Pisa, batch HA102","70%","3- B,S,C","complex, earthy, melon",3.5
"2117",502,"Snake & Butterfly","U.S.A.",2010,"Madagascar","Madagascar","68%","3- B,S,C","mild cocoa, fruity",3
"2118",502,"Snake & Butterfly","U.S.A.",2010,"Ecuador","Ecuador","68%","3- B,S,C","fudgey then spicy, vanilla",3.25
"2119",693,"Snake & Butterfly","U.S.A.",2011,"Ghana","Ghana","67%","3- B,S,C","perfume, strong chemical",1.5
"2120",2112,"Soeka","Amsterdam",2018,"Sulawesi","Sulawesi","66%","3- B,S*,C","nuts, fruit, cocoa",3.25
"2121",1968,"Soklet","India",2017,"India","India","70%","3- B,S,C","grassy, hammy",2.75
"2122",1518,"Sol Cacao","U.S.A.",2015,"Madagascar","Madagascar","72%","2- B,S","tangy, sour, intense",3
"2123",1812,"Sol Cacao","U.S.A.",2016,"Ecuador","Ecuador, Batch 1","70%","2- B,S","intense, simple, floral, earthy",3.5
"2124",1840,"Solkiki","U.K.",2016,"Dominican Republic","Castillo, Hispaniola, unroasted","85%","2- B,S","sticky, hammy, bitter",2.75
"2125",1840,"Solkiki","U.K.",2016,"Peru","Maranon, Fortunato No. 4","68%","2- B,S","sticky, sandy, pungent",2.75
"2126",2366,"Solkiki","U.K.",2019,"Philippines","Kablon Farms, Red Pod, 2018 harvest","70%","3- B,S,C","intense, dirty,floral,medicinal",2.5
"2127",1792,"Solomons Gold","New Zealand",2016,"Solomon Islands","Solomon Island","70%","2- B,S","sweet, roasty, spicy",3.25
"2128",1796,"Solomons Gold","New Zealand",2016,"Solomon Islands","Solomon Island w/ nibs","75%","2- B,S","spicy, roasted, fresh nibs",3.25
"2129",1157,"Solstice","U.S.A.",2013,"Madagascar","Sambirano","70%","2- B,S","dry, molasses, sour",3
"2130",1157,"Solstice","U.S.A.",2013,"Venezuela","Amazonas","70%","2- B,S","dairy, cheese, molasses",3
"2131",1161,"Solstice","U.S.A.",2013,"Bolivia","Bolivia","70%","2- B,S","intense, leathery, cocoa",3.25
"2132",1161,"Solstice","U.S.A.",2013,"Peru","San Martin","70%","3- B,S,C","molasses, grape, sour",3.25
"2133",1161,"Solstice","U.S.A.",2013,"Blend","Wasatch","70%","3- B,S,C","creamy, nutty, cocoa",3.5
"2134",1335,"Solstice","U.S.A.",2014,"Uganda","Bundibugyo","70%","3- B,S,C","molasses, licorice, muted",3
"2135",1992,"Solstice","U.S.A.",2017,"Tanzania","Kilombero","70%","3- B,S,C","sticky, strong molasses",3.25
"2136",2068,"Solstice","U.S.A.",2018,"India","Anamalai","70%","3- B,S,C","molasses undertone, tangy",3.25
"2137",2660,"Solstice","U.S.A.",2021,"Vietnam","Dak Nong, Lot 103120","70%","3- B,S,C","molasses, raisins, astringent",3.5
"2138",377,"Soma","Canada",2009,"Dominican Republic","Hispaniola","70%","3- B,S,C","sticky, few grits, mild fruit,sour",3
"2139",387,"Soma","Canada",2009,"Dominican Republic","Conacado","70%","3- B,S,C","slow to develop, nutty",3
"2140",377,"Soma","Canada",2009,"Ghana","Africa","70%","3- B,S,C","earthy, woody, vegetal",3.5
"2141",387,"Soma","Canada",2009,"Papua New Guinea","Papua New Guinea","70%","3- B,S,C","smokey, mushroom, woodsy",3.5
"2142",387,"Soma","Canada",2009,"Madagascar","Madagascar","70%","3- B,S,C","subtle red berry, complex",3.75
"2143",387,"Soma","Canada",2009,"Venezuela","Ocumare","70%","3- B,S,C","black tea",3.75
"2144",607,"Soma","Canada",2010,"Blend","Black Science Blend 1, DR, Ecuador, Peru","70%","3- B,S,C","complex, nut, dried fruit, earth",3.75
"2145",676,"Soma","Canada",2011,"Grenada","Grenada, Black Science","70%","3- B,S,C","super temper,astringent, burn",2.75
"2146",676,"Soma","Canada",2011,"Bolivia","Alto Beni, Wild Bolivian","70%","3- B,S,C","earthy, mild tannic, woody",3.5
"2147",688,"Soma","Canada",2011,"Venezuela","Chuao","70%","3- B,S,C","strawberry, green mint",3.5
"2148",682,"Soma","Canada",2011,"Dominican Republic","Elvesia P., Black Science","70%","3- B,S,C","dried fruit, tart",3.75
"2149",676,"Soma","Canada",2011,"Blend","Three Amigos(Chuao, Wild Bolivia, D.R.)","70%","3- B,S,C","strawberry, cocoa, nutty",4
"2150",676,"Soma","Canada",2011,"Peru","Peruvian","64%","3- B,S,C","complex,spice,caramel,cocoa",4
"2151",817,"Soma","Canada",2012,"Haiti","Noula Coop","70%","3- B,S,C","uneven, grassy, roasty",3.25
"2152",951,"Soma","Canada",2012,"Guatemala","Cahabon Region, batch Tri1","70%","3- B,S,C","sandy, earthy, tangy wine",3.5
"2153",967,"Soma","Canada",2012,"Blend","Eastern Promises, Mad., Java, PNG, batch EP1","70%","3- B,S,C","smoke,tobacco,black pepper",3.5
"2154",983,"Soma","Canada",2012,"Papua New Guinea","Papua New Guinea","85%","3- B,S,C","mild smoke, fruit, mild burnt",3.5
"2155",833,"Soma","Canada",2012,"U.S.A.","O'ahu Island","70%","3- B,S,C","cranberries, cocoa",3.75
"2156",951,"Soma","Canada",2012,"Venezuela","Carenero Superior, batch CS2","70%","3- B,S,C","intense, rich burnt caramel",3.75
"2157",867,"Soma","Canada",2012,"Blend","Dual Origins, Sambirano, Elvesia, batch SD06","70%","3- B,S,C","creamy, raisin, lemon",4
"2158",867,"Soma","Canada",2012,"Blend","Dancing in Your Head, 5 bean blend","70%","3- B,S,C","creamy, complex, peanut",4
"2159",1073,"Soma","Canada",2013,"Peru","Apurimac, El Quinacho Co-op","70%","3- B,S,C","creamy, medicinal, mild fruit",2.75
"2160",1030,"Soma","Canada",2013,"Indonesia","Java","70%","3- B,S,C","creamy, smokey, some fruit",3.25
"2161",1077,"Soma","Canada",2013,"Blend","Chef's Blend","70%","3- B,S,C","grassy, dairy, mild fatty",3.25
"2162",1173,"Soma","Canada",2013,"Venezuela","Orinoco, batch ORI 1","70%","3- B,S,C","creamy, nutty, roasty",3.25
"2163",1019,"Soma","Canada",2013,"Dominican Republic","Rizek Cacao, batch DR 12","77%","3- B,S,C","smoke, burnt caramel, citrus",3.75
"2164",1073,"Soma","Canada",2013,"Trinidad","Sangre Grande P.","70%","3- B,S,C","creamy, brownie mix, roasty",3.75
"2165",1077,"Soma","Canada",2013,"Venezuela","Patanemo","70%","3- B,S,C","nutty, chocolate ice cream",3.75
"2166",1077,"Soma","Canada",2013,"Blend","Crazy 88, Guat., D.R., Peru, Mad., PNG","88%","3- B,S,C","pronounced berry,mild smoke",4
"2167",1077,"Soma","Canada",2013,"Venezuela","Maracaibo, El Vigia","70%","3- B,S,C","delicate, nutty, cocoa, dairy",4
"2168",1081,"Soma","Canada",2013,"Blend","Equator, Peru, Dom. Rep","67%","3- B,S,C","roasted nuts, burnt brownie",4
"2169",1177,"Soma","Canada",2013,"Jamaica","Bachelor's Hall E., St. Thomas Parish, batch bh1","70%","3- B,S,C","floral, berry, clove",4
"2170",1307,"Soma","Canada",2014,"Nicaragua","La Dalia","70%","3- B,S,C","spicy, woodsy",3.25
"2171",1339,"Soma","Canada",2014,"Blend","Little Big Man, Madagascar & Ecuador","70%","3- B,S,C","tart, mild sour",3.25
"2172",1227,"Soma","Canada",2014,"Nicaragua","La Tronca, Matagalpa","70%","3- B,S,C","basic chocolate, accessible",3.5
"2173",1307,"Soma","Canada",2014,"Ecuador","Camino Verde P., Balao, Guayas","80%","3- B,S,C","robust, nutty, brownie",3.5
"2174",1259,"Soma","Canada",2014,"Peru","Maranon Canyon","70%","3- B,S,C","creamy, sour orange",3.75
"2175",1307,"Soma","Canada",2014,"Vanuatu","Espiritu Santo, 'Smoke Monster', batch sm1","70%","3- B,S,C","creamy, smokey, rich cocoa",3.75
"2176",1594,"Soma","Canada",2015,"Venezuela","CSB Chama","70%","3- B,S,C","roasted nuts, dried fruit",3.5
"2177",1594,"Soma","Canada",2015,"Venezuela","Porcelana","75%","3- B,S,C","balanced, nuts, strawberry",4
"2178",1832,"Soma","Canada",2016,"Ecuador","Camino Verde, Black S., batch cvu6030.0","70%","3- B,S,C","nutty, banana, harsh ending",3.25
"2179",1820,"Soma","Canada",2016,"Dominican Republic","Oko Caribe, Duarte P., Collab w Chocosol","62%","3- B,S,C","creamy, sweet, deep choco",3.5
"2180",1820,"Soma","Canada",2016,"Madagascar","Sambirano Valley, Black Science, B-60307.0","70%","3- B,S,C","robust dark tropical fruit",3.5
"2181",1828,"Soma","Canada",2016,"Brazil","Bahia Black, batch bra50722.1","70%","3- B,S,C","creamy, diluted, mild choco",3.5
"2182",1828,"Soma","Canada",2016,"Nicaragua","Chuno, San Jose de Bocay, Pantasma R.,B.S.","70%","3- B,S,C","evolves black pepper to citrus",3.75
"2183",1828,"Soma","Canada",2016,"Blend","Abstract S. w/ Jamaica nibs,batch abs60323.0","75%","3- B,S,C","banana, nutty",3.75
"2184",1828,"Soma","Canada",2016,"Vietnam","Tien Giang, Black S., batch VIT60420.0","70%","3- B,S,C","creamy, honey, blackberry",4
"2185",2016,"Soma","Canada",2017,"Fiji","Fiji","70%","3- B,S,C","creamy, roasty, woody",3.25
"2186",2016,"Soma","Canada",2017,"Colombia","Arauca","70%","3- B,S,C","creamy, honey, marshmallow",4
"2187",2068,"Soma","Canada",2018,"Haiti","Pisa, Creole Gardens","70%","3- B,S,C","sweet edge, lemon, muted",3
"2188",2242,"Soma","Canada",2018,"Madagascar","Bejofo, Sambirano V., Akesson E.","70%","3- B,S,C","creamy, acidic, balanced",4
"2189",2242,"Soma","Canada",2018,"Venezuela","Choroni, Aragua, Finca Torres Farm","70%","3- B,S,C","nutty, cocoa",4
"2190",2680,"Soma","Canada",2021,"Blend","Dream Machine (Mad./Dom.Rep./Ecuador)","62%","4- B,S,C,V","sweet, cocoa, candy like",3.25
"2191",2638,"Soma","Canada",2021,"Madagascar","Bejofo, Sambirano V., Akesson, b. 6116-BEJ210324","70%","3- B,S,C","red fruit, peanut butter, cocoa",3.5
"2192",2638,"Soma","Canada",2021,"Venezuela","Guasare, Rosario de Perija, b.4279-GUA201123","70%","3- B,S,C","spice, sour malt, woody",3.5
"2193",2700,"Soma","Canada",2021,"Vietnam","Ben Tre, batch BEN210924 8983","70%","3- B,S,C","cinamon, nutmeg, hot cocoa",4
"2194",1367,"Somerville","U.S.A.",2014,"Nicaragua","Nicaragua","70%","2- B,S","earthy, dried fruit, complex",3.25
"2195",1395,"Somerville","U.S.A.",2014,"U.S.A.","Hawai'i Island, Big Island","70%","2- B,S","intense, tannic, choco, earthy",3.5
"2196",1932,"Soul","Canada",2017,"Dominican Republic","Dominican Republic","70%","2- B,S","few grits, sweet, cocoa",3.25
"2197",1936,"Soul","Canada",2017,"Ecuador","Ecuador","75%","2- B,S","dry, floral, earthy",3.25
"2198",1936,"Soul","Canada",2017,"Papua New Guinea","Papua New Guinea","77%","2- B,S","sandy, smokey, fruit, sour",3.25
